walsh_biosample,moller_biosample,jaccard
SAMN31484040,SAMN03859795,0.418884982420894
SAMN31484040,SAMN03859796,0.5201058201058201
SAMN31484040,SAMN03859797,0.4471252566735113
SAMN31484040,SAMN03859798,0.4252730883813307
SAMN31484040,SAMN03859799,0.44651995905834185
SAMN31484040,SAMN03859800,0.5149684873949579
SAMN31484040,SAMN03859801,0.42060515128782194
SAMN31484040,SAMN03859802,0.5163694437050839
SAMN31484040,SAMN03859803,0.4206448387903024
SAMN31484040,SAMN03859805,0.5132275132275133
SAMN31484040,SAMN03859806,0.43759630200308164
SAMN31484040,SAMN03859807,0.5121564482029598
SAMN31484040,SAMN03859808,0.4883351007423118
SAMN31484040,SAMN03859809,0.4425552586835074
SAMN31484040,SAMN03859813,0.871137409598948
SAMN31484040,SAMN03859814,0.3952333664349553
SAMN31484040,SAMN03859815,0.4415485829959514
SAMN31484040,SAMN03859816,0.44039900249376557
SAMN31484040,SAMN03859817,0.5075217735550277
SAMN31484040,SAMN03859818,0.4460522975374461
SAMN31484040,SAMN03859819,0.44455519561425366
SAMN31484040,SAMN03859820,0.43935516888433984
SAMN31484040,SAMN03859821,0.43480492813141686
SAMN31484040,SAMN03859824,0.5221382289416847
SAMN31484040,SAMN03859826,0.42094611687326083
SAMN31484040,SAMN03859829,0.49397267613179746
SAMN31484040,SAMN03859830,0.4946695095948827
SAMN31484040,SAMN03859831,0.41239207719654647
SAMN31484040,SAMN03859833,0.4342005556958828
SAMN31484040,SAMN03859838,0.4279411764705882
SAMN31484040,SAMN03859839,0.5165189363416599
SAMN31484040,SAMN03859840,0.5195710455764075
SAMN31484040,SAMN04244164,0.4361674800924737
SAMN31484040,SAMN04244165,0.5193471966306923
SAMN31484040,SAMN04244166,0.5213537469782433
SAMN31484040,SAMN09847804,0.5279119699409555
SAMN31484040,SAMN09847805,0.5268932298635269
SAMN31484040,SAMN09847806,0.521291022511527
SAMN31484040,SAMN09847807,0.5180336628372962
SAMN31484040,SAMN09847808,0.5171390013495276
SAMN31484040,SAMN09847809,0.521399730820996
SAMN31484040,SAMN09847810,0.5104111051788575
SAMN31484040,SAMN09847811,0.4318912237330037
SAMN31484040,SAMN09847812,0.43578680203045683
SAMN31484040,SAMN09847813,0.5209564750134337
SAMN31484040,SAMN09847814,0.4225630875804057
SAMN31484040,SAMN09847815,0.514697876973326
SAMN31484040,SAMN09847816,0.5276155071694105
SAMN31484040,SAMN09847817,0.5209629429266973
SAMN31484040,SAMN09847818,0.5175812466702184
SAMN31484040,SAMN09847819,0.5161290322580645
SAMN31484040,SAMN09847820,0.5162655382174028
SAMN31484040,SAMN09847821,0.5110369609856262
SAMN31484040,SAMN09847822,0.5161290322580645
SAMN31484040,SAMN09847823,0.5155919661733616
SAMN31484040,SAMN09847824,0.5202390654713394
SAMN31484040,SAMN09847825,0.5110637163423087
SAMN31484040,SAMN09847826,0.515562649640862
SAMN31484040,SAMN09847827,0.5154337413517829
SAMN31484040,SAMN09847828,0.5152966214418728
SAMN31484040,SAMN09847829,0.5158371040723982
SAMN31484040,SAMN09847830,0.5154255319148936
SAMN31484040,SAMN09847831,0.5243455497382199
SAMN31484040,SAMN09847832,0.5233568712656165
SAMN31484040,SAMN09847833,0.5182697474476088
SAMN31484040,SAMN09847834,0.5238980350504514
SAMN31484040,SAMN09847835,0.5196447793326158
SAMN31484040,SAMN09847836,0.5206989247311828
SAMN31484040,SAMN09847837,0.5163220892274211
SAMN31484040,SAMN09847838,0.5171588188347965
SAMN31484040,SAMN09847839,0.5171588188347965
SAMN31484040,SAMN09847840,0.5227029914529915
SAMN31484040,SAMN09847841,0.5138999205718825
SAMN31484040,SAMN09847842,0.5175117616309461
SAMN31484040,SAMN09847843,0.5157096424702059
SAMN31484040,SAMN09847844,0.41132167152575316
SAMN31484040,SAMN09847845,0.5219144931433181
SAMN31484040,SAMN09847846,0.5211419337462968
SAMN31484040,SAMN09847847,0.5234810294507827
SAMN31484040,SAMN09847848,0.4952656496580747
SAMN31484040,SAMN09847849,0.5269220466113046
SAMN31484040,SAMN09847850,0.5173693980376558
SAMN31484040,SAMN09847851,0.5120925341745531
SAMN31484040,SAMN09847852,0.5091006423982869
SAMN31484040,SAMN09847853,0.5154802857898915
SAMN31484040,SAMN09847854,0.43543990086741013
SAMN31484040,SAMN09847855,0.5221052631578947
SAMN31484040,SAMN09847856,0.52159209157128
SAMN31484040,SAMN09847857,0.43407960199004975
SAMN31484040,SAMN09847858,0.521505376344086
SAMN31484040,SAMN09847859,0.5252419565786032
SAMN31484040,SAMN09847860,0.5253333333333333
SAMN31484040,SAMN09847861,0.5210062240663901
SAMN31484040,SAMN09847862,0.5257217847769029
SAMN31484040,SAMN09847863,0.5262743037309511
SAMN31484040,SAMN09847864,0.4048493754592212
SAMN31484040,SAMN09847865,0.5250458956202465
SAMN31484040,SAMN09847866,0.5137857900318133
SAMN31484040,SAMN09847867,0.5173418056658724
SAMN31484041,SAMN02649746,0.5302441731409545
SAMN31484041,SAMN02649748,0.5055614406779662
SAMN31484041,SAMN02649749,0.5127585280687618
SAMN31484041,SAMN02649750,0.5125894513649616
SAMN31484041,SAMN02649751,0.519781718963165
SAMN31484041,SAMN02649752,0.5264882577826324
SAMN31484041,SAMN02649753,0.5254837830471518
SAMN31484041,SAMN02649754,0.5186991869918699
SAMN31484041,SAMN02649755,0.533445284075007
SAMN31484041,SAMN02649756,0.5192934782608696
SAMN31484041,SAMN02649757,0.5194279546681058
SAMN31484041,SAMN02649758,0.5214557305812059
SAMN31484041,SAMN02649759,0.5146739130434783
SAMN31484041,SAMN02649760,0.5233415233415234
SAMN31484041,SAMN02649761,0.5104111051788575
SAMN31484041,SAMN02649762,0.5191946308724832
SAMN31484041,SAMN02649763,0.4766260162601626
SAMN31484041,SAMN02649764,0.5198585418933623
SAMN31484041,SAMN02649765,0.5174654752233956
SAMN31484041,SAMN02649766,0.5226089339545081
SAMN31484041,SAMN02649767,0.5184381778741866
SAMN31484041,SAMN02649769,0.5212219518788862
SAMN31484041,SAMN02649770,0.5154054054054054
SAMN31484041,SAMN02649771,0.5231824417009602
SAMN31484041,SAMN02649772,0.5159201295196978
SAMN31484041,SAMN02649773,0.5194268393496831
SAMN31484041,SAMN02649774,0.5096051227321238
SAMN31484041,SAMN02649775,0.5129922314492366
SAMN31484041,SAMN02649776,0.5240186659346693
SAMN31484041,SAMN02649777,0.5254610514726121
SAMN31484041,SAMN02649778,0.5185883620689655
SAMN31484041,SAMN02649779,0.5257703845104991
SAMN31484041,SAMN02649780,0.5239923224568138
SAMN31484041,SAMN02649781,0.5170546832701678
SAMN31484041,SAMN02649782,0.5135862254506323
SAMN31484041,SAMN02649783,0.5163646199621315
SAMN31484041,SAMN02649784,0.5137096774193548
SAMN31484041,SAMN02649785,0.5173629951166576
SAMN31484041,SAMN02649786,0.5171853856562922
SAMN31484041,SAMN02649787,0.5163381042398055
SAMN31484041,SAMN02649788,0.5141395098303259
SAMN31484041,SAMN02649789,0.5082710779082177
SAMN31484041,SAMN02649790,0.5154997327632282
SAMN31484041,SAMN02649791,0.4208211143695015
SAMN31484041,SAMN02649792,0.5441886899687411
SAMN31484041,SAMN02649793,0.5290519877675841
SAMN31484041,SAMN02649794,0.5081225033288949
SAMN31484041,SAMN02649795,0.5165634258012389
SAMN31484041,SAMN02649796,0.49769349051768325
SAMN31484041,SAMN02649797,0.5134201435025246
SAMN31484041,SAMN02649798,0.5117836100696305
SAMN31484041,SAMN02649799,0.5157809549500945
SAMN31484041,SAMN02649800,0.5222010351402887
SAMN31484041,SAMN02649801,0.5268817204301075
SAMN31484041,SAMN02649802,0.5156418554476807
SAMN31484041,SAMN02649803,0.5174543501611171
SAMN31484041,SAMN02649804,0.5106837606837606
SAMN31484041,SAMN02649805,0.5105249134026112
SAMN31484041,SAMN02649806,0.5127509495387954
SAMN31484041,SAMN02649807,0.5231229597388466
SAMN31484041,SAMN02649808,0.5195971692977681
SAMN31484041,SAMN02649809,0.5319386331938634
SAMN31484041,SAMN02649810,0.39644970414201186
SAMN31484041,SAMN02649811,0.5171853856562922
SAMN31484041,SAMN02649812,0.5117836100696305
SAMN31484041,SAMN02649813,0.5090666666666667
SAMN31484041,SAMN02649814,0.5397267911904098
SAMN31484041,SAMN02649815,0.5213489257546913
SAMN31484041,SAMN03859721,0.5077086656034024
SAMN31484041,SAMN03859722,0.3966633466135458
SAMN31484041,SAMN03859723,0.5366470092670598
SAMN31484041,SAMN03859724,0.40852889225334343
SAMN31484041,SAMN03859727,0.5169537136706136
SAMN31484041,SAMN03859728,0.5194769059543684
SAMN31484041,SAMN03859729,0.5308400781468043
SAMN31484041,SAMN03859732,0.4732142857142857
SAMN31484041,SAMN03859735,0.4231958762886598
SAMN31484041,SAMN03859736,0.5323561946902655
SAMN31484041,SAMN03859737,0.5150554675118859
SAMN31484041,SAMN03859738,0.5161115624153805
SAMN31484041,SAMN03859740,0.5206314040432013
SAMN31484041,SAMN03859741,0.5081369248035915
SAMN31484041,SAMN03859743,0.4363164721141375
SAMN31484041,SAMN03859744,0.5276845637583892
SAMN31484041,SAMN03859745,0.5349165959852983
SAMN31484041,SAMN03859747,0.505578231292517
SAMN31484041,SAMN03859748,0.4095950477173072
SAMN31484041,SAMN03859752,0.4374162422942911
SAMN31484041,SAMN03859753,0.5292299044406971
SAMN31484041,SAMN03859755,0.5344095157179269
SAMN31484041,SAMN03859756,0.43944181147972616
SAMN31484041,SAMN03859757,0.5383526747806396
SAMN31484041,SAMN03859758,0.5224171539961013
SAMN31484041,SAMN03859759,0.9305796598403332
SAMN31484041,SAMN03859760,0.9205738278516445
SAMN31484041,SAMN03859761,0.4268009295120062
SAMN31484041,SAMN03859762,0.525286392847164
SAMN31484041,SAMN03859763,0.9333803313359182
SAMN31484041,SAMN03859765,0.4077794951056157
SAMN31484041,SAMN03859766,0.4387146929256284
SAMN31484041,SAMN03859767,0.5128275109170306
SAMN31484041,SAMN03859769,0.5415121255349501
SAMN31484041,SAMN03859770,0.43078112915699923
SAMN31484041,SAMN03859774,0.5172126596335369
SAMN31484041,SAMN03859775,0.45122271890612675
SAMN31484041,SAMN03859776,0.5218365061590146
SAMN31484041,SAMN03859777,0.5219347581552306
SAMN31484041,SAMN03859778,0.4234838709677419
SAMN31484041,SAMN03859783,0.5378151260504201
SAMN31484041,SAMN03859784,0.4325153374233129
SAMN31484041,SAMN03859785,0.5179856115107914
SAMN31484041,SAMN03859786,0.527556896078969
SAMN31484041,SAMN03859787,0.5734126984126984
SAMN31484041,SAMN03859789,0.4372373949579832
SAMN31484041,SAMN03859790,0.43670392513647
SAMN31484041,SAMN03859792,0.43969385062021643
SAMN31484041,SAMN03859793,0.5312674483528755
SAMN31484041,SAMN03859794,0.44512033853477917
SAMN31484041,SAMN03859795,0.4405170139804801
SAMN31484041,SAMN03859796,0.5291689598238856
SAMN31484041,SAMN03859797,0.4565624164661855
SAMN31484041,SAMN03859798,0.43019062339000513
SAMN31484041,SAMN03859799,0.4562899786780384
SAMN31484041,SAMN03859800,0.5028279019660652
SAMN31484041,SAMN03859801,0.44184825413494355
SAMN31484041,SAMN03859802,0.5304251180883579
SAMN31484041,SAMN03859803,0.43885833987954964
SAMN31484041,SAMN03859805,0.5274785970726319
SAMN31484041,SAMN03859806,0.44896865791588536
SAMN31484041,SAMN03859807,0.5276090557702926
SAMN31484041,SAMN03859808,0.5044370493621742
SAMN31484041,SAMN03859809,0.44836272040302266
SAMN31484041,SAMN03859813,0.9140869565217391
SAMN31484041,SAMN03859814,0.41138253638253636
SAMN31484041,SAMN03859815,0.452914798206278
SAMN31484041,SAMN03859816,0.4545691226243166
SAMN31484041,SAMN03859817,0.5282235749861649
SAMN31484041,SAMN03859818,0.4495919978941827
SAMN31484041,SAMN03859819,0.4446161772282329
SAMN31484041,SAMN03859820,0.4550321199143469
SAMN31484041,SAMN03859821,0.4503222341568206
SAMN31484041,SAMN03859824,0.5216419994414968
SAMN31484041,SAMN03859826,0.43143459915611815
SAMN31484041,SAMN03859829,0.5096665732698235
SAMN31484041,SAMN03859830,0.4940722360077199
SAMN31484041,SAMN03859831,0.41880116186955374
SAMN31484041,SAMN03859833,0.4498151082937137
SAMN31484041,SAMN03859838,0.4198992443324937
SAMN31484041,SAMN03859839,0.5328651685393259
SAMN31484041,SAMN03859840,0.5325874125874126
SAMN31484041,SAMN04244164,0.45685005393743255
SAMN31484041,SAMN04244165,0.5076964623278423
SAMN31484041,SAMN04244166,0.5293296089385475
SAMN31484041,SAMN09847804,0.5314412910406232
SAMN31484041,SAMN09847805,0.5312239800166528
SAMN31484041,SAMN09847806,0.534975927499292
SAMN31484041,SAMN09847807,0.5365034965034965
SAMN31484041,SAMN09847808,0.5335968379446641
SAMN31484041,SAMN09847809,0.5362767154105736
SAMN31484041,SAMN09847810,0.5349424642155487
SAMN31484041,SAMN09847811,0.42933673469387756
SAMN31484041,SAMN09847812,0.4546421920723597
SAMN31484041,SAMN09847813,0.5431472081218274
SAMN31484041,SAMN09847814,0.43509677419354836
SAMN31484041,SAMN09847815,0.5404011461318051
SAMN31484041,SAMN09847816,0.5332047395976853
SAMN31484041,SAMN09847817,0.5433115592161318
SAMN31484041,SAMN09847818,0.5385474860335195
SAMN31484041,SAMN09847819,0.5237702665567464
SAMN31484041,SAMN09847820,0.5239142385926333
SAMN31484041,SAMN09847821,0.5162320383182544
SAMN31484041,SAMN09847822,0.5237702665567464
SAMN31484041,SAMN09847823,0.5232079099148585
SAMN31484041,SAMN09847824,0.5457404230989137
SAMN31484041,SAMN09847825,0.5257588415483152
SAMN31484041,SAMN09847826,0.5291504719600222
SAMN31484041,SAMN09847827,0.5290197167453485
SAMN31484041,SAMN09847828,0.5288728484175458
SAMN31484041,SAMN09847829,0.5294444444444445
SAMN31484041,SAMN09847830,0.5290036081043574
SAMN31484041,SAMN09847831,0.5206477732793522
SAMN31484041,SAMN09847832,0.5437197379663914
SAMN31484041,SAMN09847833,0.5394588500563697
SAMN31484041,SAMN09847834,0.5247252747252747
SAMN31484041,SAMN09847835,0.5357343837929094
SAMN31484041,SAMN09847836,0.5350926445816957
SAMN31484041,SAMN09847837,0.5412135088723526
SAMN31484041,SAMN09847838,0.5278470490440565
SAMN31484041,SAMN09847839,0.5278470490440565
SAMN31484041,SAMN09847840,0.5289875173370319
SAMN31484041,SAMN09847841,0.5337031900138697
SAMN31484041,SAMN09847842,0.5144243731464007
SAMN31484041,SAMN09847843,0.5391403358952462
SAMN31484041,SAMN09847844,0.42820838627700125
SAMN31484041,SAMN09847845,0.5355037889419029
SAMN31484041,SAMN09847846,0.5373134328358209
SAMN31484041,SAMN09847847,0.5251304586652019
SAMN31484041,SAMN09847848,0.5119669876203576
SAMN31484041,SAMN09847849,0.529134295227525
SAMN31484041,SAMN09847850,0.5229837599779796
SAMN31484041,SAMN09847851,0.5216083150984683
SAMN31484041,SAMN09847852,0.537528216704289
SAMN31484041,SAMN09847853,0.5251996695125309
SAMN31484041,SAMN09847854,0.4315278487480838
SAMN31484041,SAMN09847855,0.5257703845104991
SAMN31484041,SAMN09847856,0.5162068041789446
SAMN31484041,SAMN09847857,0.43121149897330596
SAMN31484041,SAMN09847858,0.5359348680516564
SAMN31484041,SAMN09847859,0.5195259897656881
SAMN31484041,SAMN09847860,0.5389538119087368
SAMN31484041,SAMN09847861,0.5152162306460224
SAMN31484041,SAMN09847862,0.5224688684353005
SAMN31484041,SAMN09847863,0.5230352303523035
SAMN31484041,SAMN09847864,0.4085830370746572
SAMN31484041,SAMN09847865,0.5217744116851502
SAMN31484041,SAMN09847866,0.5361713967723984
SAMN31484041,SAMN09847867,0.533480907581627
SAMN31484042,SAMN02649746,0.5266030013642565
SAMN31484042,SAMN02649748,0.5191040843214756
SAMN31484042,SAMN02649749,0.5289079229122056
SAMN31484042,SAMN02649750,0.5196953781512605
SAMN31484042,SAMN02649751,0.5196342119419043
SAMN31484042,SAMN02649752,0.5311909262759924
SAMN31484042,SAMN02649753,0.5334954078876283
SAMN31484042,SAMN02649754,0.5337290879654614
SAMN31484042,SAMN02649755,0.5196828868234008
SAMN31484042,SAMN02649756,0.531047516198704
SAMN31484042,SAMN02649757,0.5270053475935829
SAMN31484042,SAMN02649758,0.5390032502708559
SAMN31484042,SAMN02649759,0.5248112189859763
SAMN31484042,SAMN02649760,0.5202793446145582
SAMN31484042,SAMN02649761,0.5264698057994147
SAMN31484042,SAMN02649762,0.5365461847389559
SAMN31484042,SAMN02649763,0.4744744744744745
SAMN31484042,SAMN02649764,0.5299676025917927
SAMN31484042,SAMN02649765,0.5296017222820237
SAMN31484042,SAMN02649766,0.5224203133441383
SAMN31484042,SAMN02649767,0.5305847480463487
SAMN31484042,SAMN02649769,0.5386896737665139
SAMN31484042,SAMN02649770,0.5157249466950959
SAMN31484042,SAMN02649771,0.5346049046321526
SAMN31484042,SAMN02649772,0.5284334763948498
SAMN31484042,SAMN02649773,0.5180461329715061
SAMN31484042,SAMN02649774,0.5096027361220732
SAMN31484042,SAMN02649775,0.5262456701305622
SAMN31484042,SAMN02649776,0.5383774924883912
SAMN31484042,SAMN02649777,0.5256445047489824
SAMN31484042,SAMN02649778,0.5261612386545649
SAMN31484042,SAMN02649779,0.5337837837837838
SAMN31484042,SAMN02649780,0.5383356070941338
SAMN31484042,SAMN02649781,0.5287789133942981
SAMN31484042,SAMN02649782,0.5289389067524116
SAMN31484042,SAMN02649783,0.5305518169582772
SAMN31484042,SAMN02649784,0.52904953145917
SAMN31484042,SAMN02649785,0.5328289651445556
SAMN31484042,SAMN02649786,0.5317887931034483
SAMN31484042,SAMN02649787,0.527219093590775
SAMN31484042,SAMN02649788,0.5266398929049532
SAMN31484042,SAMN02649789,0.5239234449760766
SAMN31484042,SAMN02649790,0.5331911490269261
SAMN31484042,SAMN02649791,0.412751677852349
SAMN31484042,SAMN02649792,0.5299667036625971
SAMN31484042,SAMN02649793,0.5291860783776378
SAMN31484042,SAMN02649794,0.5217276099629041
SAMN31484042,SAMN02649795,0.5294590251740761
SAMN31484042,SAMN02649796,0.5154771041187004
SAMN31484042,SAMN02649797,0.5306122448979592
SAMN31484042,SAMN02649798,0.5234167110164981
SAMN31484042,SAMN02649799,0.5274725274725275
SAMN31484042,SAMN02649800,0.5335497835497836
SAMN31484042,SAMN02649801,0.5258011950027159
SAMN31484042,SAMN02649802,0.5281501340482574
SAMN31484042,SAMN02649803,0.5173418056658724
SAMN31484042,SAMN02649804,0.5226971064507566
SAMN31484042,SAMN02649805,0.523317435082141
SAMN31484042,SAMN02649806,0.5241174885475613
SAMN31484042,SAMN02649807,0.5307277628032345
SAMN31484042,SAMN02649808,0.5330265295073091
SAMN31484042,SAMN02649809,0.5244870041039672
SAMN31484042,SAMN02649810,0.4081882814415298
SAMN31484042,SAMN02649811,0.5309639203015617
SAMN31484042,SAMN02649812,0.5258528784648188
SAMN31484042,SAMN02649813,0.5202649006622516
SAMN31484042,SAMN02649814,0.5321301613344271
SAMN31484042,SAMN02649815,0.5322711315149878
SAMN31484042,SAMN03859721,0.5156785243741765
SAMN31484042,SAMN03859722,0.4085169596434761
SAMN31484042,SAMN03859723,0.5190150478796169
SAMN31484042,SAMN03859724,0.4222557146445617
SAMN31484042,SAMN03859727,0.5184594953519256
SAMN31484042,SAMN03859728,0.5164203612479474
SAMN31484042,SAMN03859729,0.530949105914718
SAMN31484042,SAMN03859732,0.4790746035872108
SAMN31484042,SAMN03859735,0.4353061747373815
SAMN31484042,SAMN03859736,0.5286918683709546
SAMN31484042,SAMN03859737,0.5241090146750524
SAMN31484042,SAMN03859738,0.5286675639300135
SAMN31484042,SAMN03859740,0.5325997248968363
SAMN31484042,SAMN03859741,0.5119179600886918
SAMN31484042,SAMN03859743,0.42130566801619435
SAMN31484042,SAMN03859744,0.5161378555798687
SAMN31484042,SAMN03859745,0.5256161728053171
SAMN31484042,SAMN03859747,0.5190798376184033
SAMN31484042,SAMN03859748,0.4023773394031361
SAMN31484042,SAMN03859752,0.43425559947299075
SAMN31484042,SAMN03859753,0.5234547461368654
SAMN31484042,SAMN03859755,0.5284959688629414
SAMN31484042,SAMN03859756,0.43816437645838735
SAMN31484042,SAMN03859757,0.5209597352454496
SAMN31484042,SAMN03859758,0.513506139154161
SAMN31484042,SAMN03859759,0.8907506702412868
SAMN31484042,SAMN03859760,0.9058863791923341
SAMN31484042,SAMN03859761,0.4333929941191511
SAMN31484042,SAMN03859762,0.5242157402311503
SAMN31484042,SAMN03859763,0.8973747016706444
SAMN31484042,SAMN03859765,0.40025252525252525
SAMN31484042,SAMN03859766,0.4400409102531322
SAMN31484042,SAMN03859767,0.5275740287965227
SAMN31484042,SAMN03859769,0.5272980501392758
SAMN31484042,SAMN03859770,0.4278468171443064
SAMN31484042,SAMN03859774,0.5183461117196057
SAMN31484042,SAMN03859775,0.44155509783728114
SAMN31484042,SAMN03859776,0.5191407325805564
SAMN31484042,SAMN03859777,0.5234396671289875
SAMN31484042,SAMN03859778,0.43193449334698053
SAMN31484042,SAMN03859783,0.526445601534667
SAMN31484042,SAMN03859784,0.42849962302085953
SAMN31484042,SAMN03859785,0.50840108401084
SAMN31484042,SAMN03859786,0.5170469798657719
SAMN31484042,SAMN03859787,0.5654712260216848
SAMN31484042,SAMN03859789,0.4363683393688567
SAMN31484042,SAMN03859790,0.42817116658176263
SAMN31484042,SAMN03859792,0.42544424414112797
SAMN31484042,SAMN03859793,0.5155228758169934
SAMN31484042,SAMN03859794,0.431078988125968
SAMN31484042,SAMN03859795,0.4266220391349125
SAMN31484042,SAMN03859796,0.5264012997562957
SAMN31484042,SAMN03859797,0.4588390501319261
SAMN31484042,SAMN03859798,0.4312579415501906
SAMN31484042,SAMN03859799,0.4581799053129932
SAMN31484042,SAMN03859800,0.5170195658000536
SAMN31484042,SAMN03859801,0.42798564838544334
SAMN31484042,SAMN03859802,0.518891002989943
SAMN31484042,SAMN03859803,0.4243740419008687
SAMN31484042,SAMN03859805,0.515667206915181
SAMN31484042,SAMN03859806,0.4494322682862424
SAMN31484042,SAMN03859807,0.5244432373709941
SAMN31484042,SAMN03859808,0.49959139199128305
SAMN31484042,SAMN03859809,0.4405732641462812
SAMN31484042,SAMN03859813,0.8810646900269542
SAMN31484042,SAMN03859814,0.4030040733197556
SAMN31484042,SAMN03859815,0.45256043670392515
SAMN31484042,SAMN03859816,0.4460321510589436
SAMN31484042,SAMN03859817,0.5151433207138995
SAMN31484042,SAMN03859818,0.45570609692548203
SAMN31484042,SAMN03859819,0.44732824427480916
SAMN31484042,SAMN03859820,0.44890990281061205
SAMN31484042,SAMN03859821,0.4442687747035573
SAMN31484042,SAMN03859824,0.5345545378850958
SAMN31484042,SAMN03859826,0.42731277533039647
SAMN31484042,SAMN03859829,0.5067511711215211
SAMN31484042,SAMN03859830,0.49959094627761114
SAMN31484042,SAMN03859831,0.41673161860223434
SAMN31484042,SAMN03859833,0.43827479338842973
SAMN31484042,SAMN03859838,0.43175557225144
SAMN31484042,SAMN03859839,0.5308266519214819
SAMN31484042,SAMN03859840,0.532671629445823
SAMN31484042,SAMN04244164,0.4483487450462351
SAMN31484042,SAMN04244165,0.5297136682874122
SAMN31484042,SAMN04244166,0.5362278761061947
SAMN31484042,SAMN09847804,0.542967670627245
SAMN31484042,SAMN09847805,0.5414486367391903
SAMN31484042,SAMN09847806,0.5363128491620112
SAMN31484042,SAMN09847807,0.5289437585733882
SAMN31484042,SAMN09847808,0.5319622012229016
SAMN31484042,SAMN09847809,0.5363082039911308
SAMN31484042,SAMN09847810,0.5219418540866704
SAMN31484042,SAMN09847811,0.4354635008840616
SAMN31484042,SAMN09847812,0.44554455445544555
SAMN31484042,SAMN09847813,0.5358229598893499
SAMN31484042,SAMN09847814,0.42954891028890013
SAMN31484042,SAMN09847815,0.5295766750770956
SAMN31484042,SAMN09847816,0.538293813028073
SAMN31484042,SAMN09847817,0.5355054302422724
SAMN31484042,SAMN09847818,0.5322182615848643
SAMN31484042,SAMN09847819,0.5239772419398537
SAMN31484042,SAMN09847820,0.5241192411924119
SAMN31484042,SAMN09847821,0.5181292695743562
SAMN31484042,SAMN09847822,0.5239772419398537
SAMN31484042,SAMN09847823,0.5234226915786623
SAMN31484042,SAMN09847824,0.5352546166759933
SAMN31484042,SAMN09847825,0.5246845858475041
SAMN31484042,SAMN09847826,0.5292829775588396
SAMN31484042,SAMN09847827,0.5291541199014509
SAMN31484042,SAMN09847828,0.5290093048713739
SAMN31484042,SAMN09847829,0.5295728368017525
SAMN31484042,SAMN09847830,0.5291381668946649
SAMN31484042,SAMN09847831,0.5385029617662898
SAMN31484042,SAMN09847832,0.5384615384615384
SAMN31484042,SAMN09847833,0.5279845602426247
SAMN31484042,SAMN09847834,0.5365720524017468
SAMN31484042,SAMN09847835,0.5344970906068163
SAMN31484042,SAMN09847836,0.5355660116246886
SAMN31484042,SAMN09847837,0.531670403587444
SAMN31484042,SAMN09847838,0.5279978148046982
SAMN31484042,SAMN09847839,0.5279978148046982
SAMN31484042,SAMN09847840,0.5345773874862788
SAMN31484042,SAMN09847841,0.5262585034013605
SAMN31484042,SAMN09847842,0.5253012048192771
SAMN31484042,SAMN09847843,0.5284122562674095
SAMN31484042,SAMN09847844,0.42038375280338897
SAMN31484042,SAMN09847845,0.5368217054263565
SAMN31484042,SAMN09847846,0.536051026067665
SAMN31484042,SAMN09847847,0.5369713506139154
SAMN31484042,SAMN09847848,0.5029649595687331
SAMN31484042,SAMN09847849,0.5419194704908991
SAMN31484042,SAMN09847850,0.5285947712418301
SAMN31484042,SAMN09847851,0.5218446601941747
SAMN31484042,SAMN09847852,0.5231404958677686
SAMN31484042,SAMN09847853,0.5253869128427912
SAMN31484042,SAMN09847854,0.4394630192502533
SAMN31484042,SAMN09847855,0.5354437229437229
SAMN31484042,SAMN09847856,0.5339390700160342
SAMN31484042,SAMN09847857,0.43845371312309256
SAMN31484042,SAMN09847858,0.5363963465264323
SAMN31484042,SAMN09847859,0.5365198711063373
SAMN31484042,SAMN09847860,0.536839222130923
SAMN31484042,SAMN09847861,0.5324813631522897
SAMN31484042,SAMN09847862,0.5399568034557235
SAMN31484042,SAMN09847863,0.5405405405405406
SAMN31484042,SAMN09847864,0.41310899045705674
SAMN31484042,SAMN09847865,0.5392500674399784
SAMN31484042,SAMN09847866,0.5257423045491691
SAMN31484042,SAMN09847867,0.529795918367347
SAMN31484043,SAMN02649746,0.6642402183803457
SAMN31484043,SAMN02649748,0.6107630979498861
SAMN31484043,SAMN02649749,0.6281231841952353
SAMN31484043,SAMN02649750,0.6323656223052602
SAMN31484043,SAMN02649751,0.6314395054459817
SAMN31484043,SAMN02649752,0.6484884410195614
SAMN31484043,SAMN02649753,0.650074074074074
SAMN31484043,SAMN02649754,0.6266044340723453
SAMN31484043,SAMN02649755,0.6598660170523751
SAMN31484043,SAMN02649756,0.6275599765944997
SAMN31484043,SAMN02649757,0.6450381679389313
SAMN31484043,SAMN02649758,0.6471631205673759
SAMN31484043,SAMN02649759,0.6206896551724138
SAMN31484043,SAMN02649760,0.6523809523809524
SAMN31484043,SAMN02649761,0.6390101892285298
SAMN31484043,SAMN02649762,0.6440875912408759
SAMN31484043,SAMN02649763,0.5777414075286416
SAMN31484043,SAMN02649764,0.627818448023426
SAMN31484043,SAMN02649765,0.6266044340723453
SAMN31484043,SAMN02649766,0.6345357776463632
SAMN31484043,SAMN02649767,0.6259118762766268
SAMN31484043,SAMN02649769,0.6491899852724595
SAMN31484043,SAMN02649770,0.6298568507157464
SAMN31484043,SAMN02649771,0.635287152161042
SAMN31484043,SAMN02649772,0.6287878787878788
SAMN31484043,SAMN02649773,0.6307966706302022
SAMN31484043,SAMN02649774,0.6215437788018433
